commodityCode,countryCode,weeklyExports,accumulatedExports,outstandingSales,grossNewSales,currentMYNetSales,currentMYTotalCommitment,nextMYOutstandingSales,nextMYNetSales,unitId,weekEndingDate,Year
1404,7290,0,870,9678,0,0,10548,0,0,2,2025-09-04T00:00:00,2025
1404,7740,0,0,0,0,0,0,0,0,2,2025-09-04T00:00:00,2025
1404,7770,0,0,1144,0,0,1144,0,0,2,2025-09-04T00:00:00,2025
1404,2,0,0,0,0,0,0,0,0,2,2025-09-04T00:00:00,2025
1404,2010,10419,57017,362166,968,948,419183,65360,0,2,2025-09-11T00:00:00,2025
1404,2050,2981,18691,142570,88,88,161261,40040,0,2,2025-09-11T00:00:00,2025
1404,2110,2021,15555,170164,0,0,185719,49632,0,2,2025-09-11T00:00:00,2025
1404,2150,4047,37127,205908,2552,2552,243035,31046,0,2,2025-09-11T00:00:00,2025
1404,2190,945,7810,46829,0,0,54639,0,0,2,2025-09-11T00:00:00,2025
1404,2230,801,7443,22877,0,0,30320,0,0,2,2025-09-11T00:00:00,2025
1404,3010,0,1320,0,0,0,1320,0,0,2,2025-09-11T00:00:00,2025
1404,3070,0,259,1764,0,0,2023,0,0,2,2025-09-11T00:00:00,2025
1404,3310,2277,3980,5301,0,0,9281,0,0,2,2025-09-11T00:00:00,2025
1404,3330,2775,17351,43817,2214,2214,61168,0,0,2,2025-09-11T00:00:00,2025
1404,4230,0,264,0,0,0,264,0,0,2,2025-09-11T00:00:00,2025
1404,4280,0,0,0,0,0,0,0,0,2,2025-09-11T00:00:00,2025
1404,4410,0,0,0,0,0,0,0,0,2,2025-09-11T00:00:00,2025
1404,4710,0,0,0,0,0,0,0,0,2,2025-09-11T00:00:00,2025
1404,4750,0,720,3559,264,0,4279,0,0,2,2025-09-11T00:00:00,2025
1404,4890,13941,59231,229822,17377,17333,289053,0,0,2,2025-09-11T00:00:00,2025
1404,5330,5462,46388,120491,41820,41820,166879,0,0,2,2025-09-11T00:00:00,2025
1404,5350,4959,83325,392781,6391,6382,476106,0,0,2,2025-09-11T00:00:00,2025
1404,5380,1921,55500,231980,2736,2732,287480,0,0,2,2025-09-11T00:00:00,2025
